,ID,Path,Captions
2128,115275821.jpg,/content/tmp/images/115275821.jpg,<start> A man and his dog are both interested in the photographer  <end>
2129,115275821.jpg,/content/tmp/images/115275821.jpg,<start> A black and white dog standing near a man  <end>
2130,11533606.jpg,/content/tmp/images/11533606.jpg,<start> A male figure in a long-sleeve shirt and suspenders is standing in the entry to a black train  <end>
2131,11533606.jpg,/content/tmp/images/11533606.jpg,<start> A wax figurine wearing an engineers hat is standing in the doorway of the train engine  <end>
2132,11533606.jpg,/content/tmp/images/11533606.jpg,"<start> A male mannequin dressed as a train conductor , standing on a black train car  <end>"
2133,11533606.jpg,/content/tmp/images/11533606.jpg,<start> A man wearing suspenders in standing on a train  <end>
2134,11533606.jpg,/content/tmp/images/11533606.jpg,<start> Train operator on a stopped train  <end>
2135,11536856.jpg,/content/tmp/images/11536856.jpg,<start> Two ladies are cooking & talking and two gentlemen are talking in the opposite site of the kitchen  <end>
2136,11536856.jpg,/content/tmp/images/11536856.jpg,<start> Two men and two women are preparing food and talking in a kitchen  <end>
2137,11536856.jpg,/content/tmp/images/11536856.jpg,<start> Two men and two women are preparing a large meal in the kitchen  <end>
2138,11536856.jpg,/content/tmp/images/11536856.jpg,<start> Four middle-aged people are preparing a meal in a kitchen  <end>
2139,11536856.jpg,/content/tmp/images/11536856.jpg,<start> An elderly woman places carrots into a casserole  <end>
2140,1153857697.jpg,/content/tmp/images/1153857697.jpg,<start> A man in tan shorts talking to a young girl in a red shirt  <end>
2141,1153857697.jpg,/content/tmp/images/1153857697.jpg,<start> A man and a woman under a structure in an outdoor setting  <end>
2142,1153857697.jpg,/content/tmp/images/1153857697.jpg,<start> A girl talking to a man holding various materials  <end>
2143,1153857697.jpg,/content/tmp/images/1153857697.jpg,<start> Girl learning about animals at the zoo  <end>
2144,1153857697.jpg,/content/tmp/images/1153857697.jpg,<start> Employees of a park discussing work  <end>
2145,1154080132.jpg,/content/tmp/images/1154080132.jpg,<start> Two young boys in black are fishing as a young blue in blue watches  <end>
2146,1154080132.jpg,/content/tmp/images/1154080132.jpg,<start> A group of friends are fishing off the loading ramp <end>
2147,1154080132.jpg,/content/tmp/images/1154080132.jpg,<start> Three young boys fish on a man-made structure  <end>
2148,1154080132.jpg,/content/tmp/images/1154080132.jpg,<start> Three young boys are fishing at a lake  <end>
2149,1154080132.jpg,/content/tmp/images/1154080132.jpg,<start> three young boys fish at a boat launch  <end>
2150,115452730.jpg,/content/tmp/images/115452730.jpg,<start> A woman with a small child in her lap reading a picture book  <end>
2151,115452730.jpg,/content/tmp/images/115452730.jpg,<start> A mother and son read a book about dinosaurs together  <end>
2152,115452730.jpg,/content/tmp/images/115452730.jpg,<start> The woman is reading to a small boy about dinosaurs  <end>
2153,115452730.jpg,/content/tmp/images/115452730.jpg,<start> A woman and small boy are looking at a book  <end>
2154,115452730.jpg,/content/tmp/images/115452730.jpg,<start> A woman reading a book to a child  <end>
2155,1154930578.jpg,/content/tmp/images/1154930578.jpg,"<start> Two women , sitting at a table , with a green straw inside of a drink  <end>"
2156,1154930578.jpg,/content/tmp/images/1154930578.jpg,<start> A lady in a gray shirt sits calmly by her friend at the table  <end>
2157,1154930578.jpg,/content/tmp/images/1154930578.jpg,<start> Two young girls are sitting at a table drinking and eating  <end>
2158,1154930578.jpg,/content/tmp/images/1154930578.jpg,<start> Two women are sitting at a table in a restaurant  <end>
2159,1154930578.jpg,/content/tmp/images/1154930578.jpg,<start> Two women are sitting at a table  <end>
2160,11551286.jpg,/content/tmp/images/11551286.jpg,<start> A little toddler boy is crying while walking  <end>
2161,11551286.jpg,/content/tmp/images/11551286.jpg,<start> A dark-haired little boy is very upset  <end>
2162,11551286.jpg,/content/tmp/images/11551286.jpg,<start> A baby boy in overalls is crying  <end>
2163,11551286.jpg,/content/tmp/images/11551286.jpg,<start> A little boy in overalls crying  <end>
2164,11551286.jpg,/content/tmp/images/11551286.jpg,<start> A barefoot boy is crying  <end>
2165,115684808.jpg,/content/tmp/images/115684808.jpg,<start> Three people are standing in the snow preparing an ice fishing boat  <end>
2166,115684808.jpg,/content/tmp/images/115684808.jpg,<start> Three men are setting up a sledge on a snowy plain  <end>
2167,115684808.jpg,/content/tmp/images/115684808.jpg,<start> Three people in the snow put their gear in order  <end>
2168,115684808.jpg,/content/tmp/images/115684808.jpg,<start> Three men loading items on a sled  <end>
2169,115684808.jpg,/content/tmp/images/115684808.jpg,<start> Three people and a sled  <end>
2170,1157215900.jpg,/content/tmp/images/1157215900.jpg,"<start> A woman in an outdoor marketplace , wearing a large cone shaped hat , standing behind two large baskets containing loaves of bread  <end>"
2171,1157215900.jpg,/content/tmp/images/1157215900.jpg,<start> A woman in a hat is either selling or buying bread that is stacked in two different woven baskets  <end>
2172,1157215900.jpg,/content/tmp/images/1157215900.jpg,<start> An older person sits on the street to sell their bread  <end>
2173,1157215900.jpg,/content/tmp/images/1157215900.jpg,<start> A person is sitting behind two large baskets of bread  <end>
2174,1157215900.jpg,/content/tmp/images/1157215900.jpg,<start> An older asian woman displaying bread for sale <end>
2175,115767961.jpg,/content/tmp/images/115767961.jpg,<start> A man in a white and black uniform carries luggage and blankets across a sidewalk outside of a red bricked building  <end>
2176,115767961.jpg,/content/tmp/images/115767961.jpg,<start> A man in an pilot uniform is walking down the sidewalk carrying luggage  <end>
2177,115767961.jpg,/content/tmp/images/115767961.jpg,<start> A pilot in his uniform carrying luggage on his way to work  <end>
2178,115767961.jpg,/content/tmp/images/115767961.jpg,<start> A man walking beside a house with bags  <end>
2179,115767961.jpg,/content/tmp/images/115767961.jpg,<start> A pilot is leaving a home  <end>
2180,1157855775.jpg,/content/tmp/images/1157855775.jpg,<start> Three people are walking on a lake shore with houses on the other side  <end>
2181,1157855775.jpg,/content/tmp/images/1157855775.jpg,<start> People walking along a river near a beautiful homestead  <end>
2182,1157855775.jpg,/content/tmp/images/1157855775.jpg,<start> People walking along a lake with houses in the distance  <end>
2183,1157855775.jpg,/content/tmp/images/1157855775.jpg,<start> Three people walk on grass adjacent to a river  <end>
2184,1157855775.jpg,/content/tmp/images/1157855775.jpg,<start> Three people are standing near a lake  <end>
2185,1158255688.jpg,/content/tmp/images/1158255688.jpg,<start> A woman in a red swimsuit and blue swim cap swims underwater while wearing a pair of yellow nose plugs  <end>
2186,1158255688.jpg,/content/tmp/images/1158255688.jpg,<start> A female swimmer wearing a swim cap and nose clips moves slowly through the water is seen from below  <end>
2187,1158255688.jpg,/content/tmp/images/1158255688.jpg,<start> A female swimmer swimming underwater with a nose clip and cap on her head  <end>
2188,1158255688.jpg,/content/tmp/images/1158255688.jpg,<start> A female swimmer is submerged horizontally in a swimming pool  <end>
2189,1158255688.jpg,/content/tmp/images/1158255688.jpg,<start> A female swimmer in a blue cap swimming underwater  <end>
2190,1158505981.jpg,/content/tmp/images/1158505981.jpg,"<start> An older bearded gentleman in glasses is reading a book in front of an open laptop , possibly in a classroom  <end>"
2191,1158505981.jpg,/content/tmp/images/1158505981.jpg,<start> An elderly man with glasses pages through a book on a laptop with three other men <end>
2192,1158505981.jpg,/content/tmp/images/1158505981.jpg,<start> Four men - one looking at a book - sit in front of laptops  <end>
2193,1158505981.jpg,/content/tmp/images/1158505981.jpg,<start> People are engaged in worked involving laptops  <end>
2194,1158505981.jpg,/content/tmp/images/1158505981.jpg,<start> Four men sitting and working on laptops  <end>
2195,1158897994.jpg,/content/tmp/images/1158897994.jpg,<start> A man in a baseball cap cleans out a blue colored pit outside where colorful Christmas lights hang above him  <end>
2196,1158897994.jpg,/content/tmp/images/1158897994.jpg,<start> A man in a baseball tee-shirt is sweeping what appears to be an empty pond in a festive looking backyard  <end>
2197,1158897994.jpg,/content/tmp/images/1158897994.jpg,"<start> ""A man is sweeping a large blue surface that has """" Rock Bowl """" written on it ."" <end>"
2198,1158897994.jpg,/content/tmp/images/1158897994.jpg,<start> A man is sweeping the bottom of an empty shallow pool  <end>
2199,1158897994.jpg,/content/tmp/images/1158897994.jpg,"<start> Guy in a hat , he is cleaning out an empty pool  <end>"
2200,115903799.jpg,/content/tmp/images/115903799.jpg,<start> A barefoot young girl in a pink gown is asleep on a hard wood floor cuddling her baby doll  <end>
2201,115903799.jpg,/content/tmp/images/115903799.jpg,"<start> A little girl dressed in a princess costume , asleep on a wood floor  <end>"
2202,115903799.jpg,/content/tmp/images/115903799.jpg,<start> There is a girl in all pink sleeping on the floor with her dolls  <end>
2203,115903799.jpg,/content/tmp/images/115903799.jpg,<start> a girl sleeping with a baby doll wearing a princess costume <end>
2204,115903799.jpg,/content/tmp/images/115903799.jpg,<start> A child dressed in a princess outfit sleeping  <end>
2205,1159425410.jpg,/content/tmp/images/1159425410.jpg,<start> A female washes her medium-sized dog outdoors in a plastic container while a friend secures it with a leash  <end>
2206,1159425410.jpg,/content/tmp/images/1159425410.jpg,"<start> A brown dog is in a blue tub , while one person holds his leash and another is soaping him  <end>"
2207,1159425410.jpg,/content/tmp/images/1159425410.jpg,<start> Two people give a dog a bath outdoors in a blue container  <end>
2208,1159425410.jpg,/content/tmp/images/1159425410.jpg,<start> A small brown dog is being washed in a small blue bin  <end>
2209,1159425410.jpg,/content/tmp/images/1159425410.jpg,<start> A dog calmly waits until his bath is over  <end>
2210,1159574340.jpg,/content/tmp/images/1159574340.jpg,<start> A child jumping into a lake in a wooded area while another child plays on the shore  <end>
2211,1159574340.jpg,/content/tmp/images/1159574340.jpg,<start> The man takes a leap into the water with his shoes on  <end>
2212,1159574340.jpg,/content/tmp/images/1159574340.jpg,<start> A child jumps into the water with his sneakers on  <end>
2213,1159574340.jpg,/content/tmp/images/1159574340.jpg,<start> Little boy in sneakers jumping into water  <end>
2214,1159574340.jpg,/content/tmp/images/1159574340.jpg,<start> A kid jumping into a pool of water  <end>
2215,116002648.jpg,/content/tmp/images/116002648.jpg,<start> A child wearing a gray hat and black jacket while sleeping on a red coat  <end>
2216,116002648.jpg,/content/tmp/images/116002648.jpg,"<start> Child in black jacket , red pants and fleece had sleeps on a red jacket  <end>"
2217,116002648.jpg,/content/tmp/images/116002648.jpg,<start> A young child is sleeping on a man 's coat on the floor  <end>
2218,116002648.jpg,/content/tmp/images/116002648.jpg,<start> A young child in a jacket and a hat sleeping  <end>
2219,116002648.jpg,/content/tmp/images/116002648.jpg,<start> A child sleeping on the floor  <end>
2220,1160034462.jpg,/content/tmp/images/1160034462.jpg,<start> White-haired man in gray sweater and a straw hat sitting on a bench under a tree  <end>
2221,1160034462.jpg,/content/tmp/images/1160034462.jpg,<start> The old man in the brown hat is sitting on the bench  <end>
2222,1160034462.jpg,/content/tmp/images/1160034462.jpg,<start> A elderly man in a straw hat is sitting on a bench  <end>
2223,1160034462.jpg,/content/tmp/images/1160034462.jpg,<start> An old man in a straw hat sits on a park bench  <end>
2224,1160034462.jpg,/content/tmp/images/1160034462.jpg,<start> a elderly man sits alone on a park bench  <end>
2225,1160128934.jpg,/content/tmp/images/1160128934.jpg,"<start> Three children sit on the grass , one laying down , one in overalls smiling and one in green looking through a tote bag  <end>"
2226,1160128934.jpg,/content/tmp/images/1160128934.jpg,<start> Several children are sitting on a blanket on the ground while one digs through a bag  <end>
2227,1160128934.jpg,/content/tmp/images/1160128934.jpg,<start> Three small children On a blanket on the ground surrounded by people in wheelchairs  <end>
2228,1160128934.jpg,/content/tmp/images/1160128934.jpg,"<start> Three kids on a grass field , one of them searching for food in her mom 's purse  <end>"
2229,1160128934.jpg,/content/tmp/images/1160128934.jpg,<start> Three children are sitting in the grass surrounded by their parents  <end>
2230,116021030.jpg,/content/tmp/images/116021030.jpg,<start> The man in the hooded sweatshirt is controlling the large machine  <end>
2231,116021030.jpg,/content/tmp/images/116021030.jpg,<start> A man with his jacket hood up sits on a machine  <end>
2232,116021030.jpg,/content/tmp/images/116021030.jpg,<start> A worker operates machinery on a cold day  <end>
2233,116021030.jpg,/content/tmp/images/116021030.jpg,<start> A black man operates an orange crane  <end>
2234,116021030.jpg,/content/tmp/images/116021030.jpg,<start> A man operates an orange crane  <end>
2235,1160441615.jpg,/content/tmp/images/1160441615.jpg,<start> Three girls are walking across a bridge covered with wood and surrounded by trees  <end>
2236,1160441615.jpg,/content/tmp/images/1160441615.jpg,<start> Three girls walk under an arbor on a path surrounded by trees  <end>
2237,1160441615.jpg,/content/tmp/images/1160441615.jpg,<start> Three women walk through a plant covered atrium hallway  <end>
2238,1160441615.jpg,/content/tmp/images/1160441615.jpg,<start> Three girls walking along an arched garden pathway  <end>
2239,1160441615.jpg,/content/tmp/images/1160441615.jpg,<start> Three women walking through a tunnel in a park  <end>
2240,1160841776.jpg,/content/tmp/images/1160841776.jpg,<start> The view from a overlook at the public beach  <end>
2241,1160841776.jpg,/content/tmp/images/1160841776.jpg,<start> Many people are at a shallow blue beach  <end>
2242,1160841776.jpg,/content/tmp/images/1160841776.jpg,<start> people enjoying a sunny day at the beach <end>
2243,1160841776.jpg,/content/tmp/images/1160841776.jpg,<start> Numerous people gathered at a beach  <end>
2244,1160841776.jpg,/content/tmp/images/1160841776.jpg,<start> A beach is full of many people  <end>
2245,11610969.jpg,/content/tmp/images/11610969.jpg,"<start> A woman in a blue shirt with a blue bag passes by a large yard sale with colorful clothes , adults and children within  <end>"
2246,11610969.jpg,/content/tmp/images/11610969.jpg,<start> People are gathered around and walking buy a display of clothing and other items  <end>
2247,11610969.jpg,/content/tmp/images/11610969.jpg,<start> People are shopping outside surrounded by a metal fence  <end>
2248,11610969.jpg,/content/tmp/images/11610969.jpg,<start> Various people shop at a street clothing sale  <end>
2249,11610969.jpg,/content/tmp/images/11610969.jpg,<start> A big outdoor market along a fence  <end>
2250,1161159603.jpg,/content/tmp/images/1161159603.jpg,<start> A man standing up in a boat paddling toward a shore lined with furniture and other large objects  <end>
2251,1161159603.jpg,/content/tmp/images/1161159603.jpg,<start> Man in stand up primitive canoe paddling in urban congested and contaminated area  <end>
2252,1161159603.jpg,/content/tmp/images/1161159603.jpg,"<start> ON a shantytown lined river , a man in a red shirt paddles a boat while standing  <end>"
2253,1161159603.jpg,/content/tmp/images/1161159603.jpg,<start> Man paddling a boat on a river near the bank  <end>
2254,1161159603.jpg,/content/tmp/images/1161159603.jpg,<start> man in a boat looking at a disaster  <end>
2255,1162606352.jpg,/content/tmp/images/1162606352.jpg,<start> An Asian woman and an African American woman are displaying their culinary dishes  <end>
2256,1162606352.jpg,/content/tmp/images/1162606352.jpg,<start> Two women stand together holding a pot and a pan of food  <end>
2257,1162606352.jpg,/content/tmp/images/1162606352.jpg,<start> Two girls with pots show off their cooking  <end>
2258,1162606352.jpg,/content/tmp/images/1162606352.jpg,<start> Friend show you what they have cooked  <end>
2259,1162606352.jpg,/content/tmp/images/1162606352.jpg,<start> two women are cooking together <end>
2260,1163282319.jpg,/content/tmp/images/1163282319.jpg,"<start> A little girl with a red hood and shirt is sitting with legs sprawled on a rock , her mouth open  <end>"
2261,1163282319.jpg,/content/tmp/images/1163282319.jpg,"<start> A girl dressed in a red top , a red cap , and light colored shorts , sits on a rock outside  <end>"
2262,1163282319.jpg,/content/tmp/images/1163282319.jpg,<start> A young girl wearing yellow flip-flops is sitting on a large boulder  <end>
2263,1163282319.jpg,/content/tmp/images/1163282319.jpg,<start> A little girl in a red hat and yellow flip-flops sits on a rock  <end>
2264,1163282319.jpg,/content/tmp/images/1163282319.jpg,<start> The little girl sits on top of a rock  <end>
2265,1163297375.jpg,/content/tmp/images/1163297375.jpg,<start> Blond woman driving a red bicycle carriage holds the tip of her hat and poses for the camera with a customer seated in the back  <end>
2266,1163297375.jpg,/content/tmp/images/1163297375.jpg,"<start> A girl wearing a striped shirt , plaid shorts , and a baseball hat is on a bike , pulling a man in a red cart with a black top  <end>"
2267,1163297375.jpg,/content/tmp/images/1163297375.jpg,<start> A blond girl in plaid shorts is driving a bearded man around the city in a bicycle taxi  <end>
2268,1163297375.jpg,/content/tmp/images/1163297375.jpg,<start> A woman with a baseball cap on riding a bike while pulling a man sitting in a cart  <end>
2269,1163297375.jpg,/content/tmp/images/1163297375.jpg,<start> A girl driving a Rickshaw at night with a man as her passenger  <end>
2270,116337803.jpg,/content/tmp/images/116337803.jpg,<start> A young woman is stirring something in a pot while a young boy wearing a flowered apron stands by her  <end>
2271,116337803.jpg,/content/tmp/images/116337803.jpg,<start> A boy in a flowered apron standing at a stove while a woman stirs a pot in the background  <end>
2272,116337803.jpg,/content/tmp/images/116337803.jpg,<start> A young boy in a flowered apron is helping his mother cook  <end>
2273,116337803.jpg,/content/tmp/images/116337803.jpg,<start> A young boy standing next to a woman is helping her cook  <end>
2274,116337803.jpg,/content/tmp/images/116337803.jpg,<start> A little boy in an apron helps his mother cook  <end>
2275,1163438830.jpg,/content/tmp/images/1163438830.jpg,"<start> A woman carried a cake ito the room with three candles as another woman holding a flute glass of wine , holds up her hand  <end>"
2276,1163438830.jpg,/content/tmp/images/1163438830.jpg,<start> A young man is presenting another woman with a cake with three candles on top  <end>
2277,1163438830.jpg,/content/tmp/images/1163438830.jpg,<start> A woman bringing a birthday cake to another woman with a glass of wine  <end>
2278,1163438830.jpg,/content/tmp/images/1163438830.jpg,<start> Two young women celebrating a birthday with cake and wine  <end>
2279,1163438830.jpg,/content/tmp/images/1163438830.jpg,<start> Women celebrating a birthday with cake  <end>
2280,116382784.jpg,/content/tmp/images/116382784.jpg,<start> Two Asian women and an Asian girl are sitting at a farmers market and are selling produce including yams  <end>
2281,116382784.jpg,/content/tmp/images/116382784.jpg,<start> The asian girl behind the fruit stand is having a surprised look to a camera  <end>
2282,116382784.jpg,/content/tmp/images/116382784.jpg,<start> A young village girl is making a funny face while buying goods at a market  <end>
2283,116382784.jpg,/content/tmp/images/116382784.jpg,<start> The woman with the hat is selling some fruits and root crops  <end>
2284,116382784.jpg,/content/tmp/images/116382784.jpg,<start> Surprised girl at a fruit stand  <end>
2285,116409198.jpg,/content/tmp/images/116409198.jpg,<start> A mountaineer sits in the snow in front of a yellow tent under clear blue sky  <end>
2286,116409198.jpg,/content/tmp/images/116409198.jpg,<start> Person wearing a hooded jacket sitting on snow in front of a yellow tent  <end>
2287,116409198.jpg,/content/tmp/images/116409198.jpg,<start> Young man in hooded jacket sitting on snow in mountain area  <end>
2288,116409198.jpg,/content/tmp/images/116409198.jpg,<start> A man sitting near a tent in the snow and ice  <end>
2289,116409198.jpg,/content/tmp/images/116409198.jpg,<start> A man eats near a tent in the snow  <end>
2290,1164131282.jpg,/content/tmp/images/1164131282.jpg,<start> A gray dog beside a black and white dog running in green grass  <end>
2291,1164131282.jpg,/content/tmp/images/1164131282.jpg,<start> Two dogs run along a grassy field while one bites the other  <end>
2292,1164131282.jpg,/content/tmp/images/1164131282.jpg,"<start> two dogs , playing in a field , wrestling with each other <end>"
2293,1164131282.jpg,/content/tmp/images/1164131282.jpg,<start> two dogs are wrestling in a grassy field  <end>
2294,1164131282.jpg,/content/tmp/images/1164131282.jpg,<start> Two dogs wrestle in a field  <end>
2295,116450583.jpg,/content/tmp/images/116450583.jpg,<start> A man in an orange safety vest kneels on a train track while repairing a passenger train  <end>
2296,116450583.jpg,/content/tmp/images/116450583.jpg,<start> A man in a safety vest is kneeling down and working on a train  <end>
2297,116450583.jpg,/content/tmp/images/116450583.jpg,<start> A man in an orange vest works on fixing a train  <end>
2298,116450583.jpg,/content/tmp/images/116450583.jpg,<start> A man in an orange vest is working on a train  <end>
2299,116450583.jpg,/content/tmp/images/116450583.jpg,<start> A repairman is working on a train  <end>
2300,116457850.jpg,/content/tmp/images/116457850.jpg,"<start> Four men working putting a tree into the ground , two are looking away , while the other two are shoveling the tree into the ground  <end>"
2301,116457850.jpg,/content/tmp/images/116457850.jpg,"<start> Two workers holding up the tree look around , while the other two work hard with their shovels  <end>"
2302,116457850.jpg,/content/tmp/images/116457850.jpg,<start> Workers in yellow safety vests plant a tree in a city walkway  <end>
2303,116457850.jpg,/content/tmp/images/116457850.jpg,<start> Five construction workers dig a hole to plant a tree  <end>
2304,116457850.jpg,/content/tmp/images/116457850.jpg,<start> Four road workers planting a tree  <end>
2305,1164765687.jpg,/content/tmp/images/1164765687.jpg,<start> A man in a red shirt and glasses is bending down towards a small dog on a blanket with several stuffed animals  <end>
2306,1164765687.jpg,/content/tmp/images/1164765687.jpg,<start> A man playing with his dog on the blanket on the floor  <end>
2307,1164765687.jpg,/content/tmp/images/1164765687.jpg,<start> A man in a red shirt is giving toys to a small dog  <end>
2308,1164765687.jpg,/content/tmp/images/1164765687.jpg,<start> A man playing with a black dog on a white blanket  <end>
2309,1164765687.jpg,/content/tmp/images/1164765687.jpg,<start> A man is playing tug-of-war with his dog  <end>
2310,116482438.jpg,/content/tmp/images/116482438.jpg,<start> An elderly woman sits in a chair with a book and smiles at the pretty flowers in her room  <end>
2311,116482438.jpg,/content/tmp/images/116482438.jpg,<start> An elderly woman sitting in a rocking chair with a blanket and book in her lap  <end>
2312,116482438.jpg,/content/tmp/images/116482438.jpg,<start> An older lady is sitting on a flower chair reading a book  <end>
2313,116482438.jpg,/content/tmp/images/116482438.jpg,<start> Old lady sitting in a room full of flowers  <end>
2314,116482438.jpg,/content/tmp/images/116482438.jpg,<start> A grandmother sitting in her room  <end>
2315,1165334998.jpg,/content/tmp/images/1165334998.jpg,"<start> At a martial arts demonstration , a few men in white uniforms stand atop one another , doing stunts  <end>"
2316,1165334998.jpg,/content/tmp/images/1165334998.jpg,<start> 5 athletes wearing white tops and white bottoms are doing a routine for an audience  <end>
2317,1165334998.jpg,/content/tmp/images/1165334998.jpg,<start> A five-person acrobatics troop performs a routine while spectators look on  <end>
2318,1165334998.jpg,/content/tmp/images/1165334998.jpg,<start> What people in white uniforms are doing a martial arts demonstration  <end>
2319,1165334998.jpg,/content/tmp/images/1165334998.jpg,"<start> ""A crow watches as five people with """" Yong In Univ. """" outfits perform ."" <end>"
2320,116569046.jpg,/content/tmp/images/116569046.jpg,<start> Two men in hard hats on the roof of a building that is under construction  <end>
2321,116569046.jpg,/content/tmp/images/116569046.jpg,<start> Two men on a construction site with a one way sign in the foreground <end>
2322,116569046.jpg,/content/tmp/images/116569046.jpg,<start> Construction workers standing outside looking at wires above them  <end>
2323,116569046.jpg,/content/tmp/images/116569046.jpg,<start> Two people with hard hats on standing on a brick wall  <end>
2324,116569046.jpg,/content/tmp/images/116569046.jpg,<start> Two construction workers on a bridge <end>
2325,116626604.jpg,/content/tmp/images/116626604.jpg,<start> A boy in a blue shirt smiles as he sits with his red stuffed animal  <end>
2326,116626604.jpg,/content/tmp/images/116626604.jpg,<start> A child smiles while playing with his life-size elmo toy  <end>
2327,116626604.jpg,/content/tmp/images/116626604.jpg,<start> A happy young boy sits in a chair with a large Elmo doll  <end>
2328,116626604.jpg,/content/tmp/images/116626604.jpg,<start> A kid laughing as he is sitting next to a big Elmo  <end>
2329,116626604.jpg,/content/tmp/images/116626604.jpg,<start> A little boy sitting with a large Elmo doll  <end>
2330,116664780.jpg,/content/tmp/images/116664780.jpg,<start> A young child in a striped sweatshirt brushes the hair of a younger child  <end>
2331,116664780.jpg,/content/tmp/images/116664780.jpg,<start> A small boy is brushing a baby 's hair who has a blank facial expression  <end>
2332,116664780.jpg,/content/tmp/images/116664780.jpg,<start> A boy is combing a baby 's hair with a brush  <end>
2333,116664780.jpg,/content/tmp/images/116664780.jpg,<start> A child is brushing an infant 's hair  <end>
2334,116664780.jpg,/content/tmp/images/116664780.jpg,<start> Young boy brushing a baby 's hair  <end>
2335,1167144956.jpg,/content/tmp/images/1167144956.jpg,<start> A young man demonstrating his prowess in the martial arts for his girlfriend as she sits on a concrete wall that is part of a general seating area  <end>
2336,1167144956.jpg,/content/tmp/images/1167144956.jpg,<start> Young man showing off by performing a karate move for surprised girl  <end>
2337,1167144956.jpg,/content/tmp/images/1167144956.jpg,<start> A young man is performing gymnastics to impress a young woman  <end>
2338,1167144956.jpg,/content/tmp/images/1167144956.jpg,<start> Showing one how to do a jump withe being watched  <end>
2339,1167144956.jpg,/content/tmp/images/1167144956.jpg,<start> A man practicing karate moves in the air  <end>
2340,116734115.jpg,/content/tmp/images/116734115.jpg,<start> man in dimly lit kitten cutting on the counter next to stove <end>
2341,116734115.jpg,/content/tmp/images/116734115.jpg,<start> Man slices food next to a gas oven in a dimly lit kitchen  <end>
2342,116734115.jpg,/content/tmp/images/116734115.jpg,<start> A man fixes food in his dark kitchen  <end>
2343,116734115.jpg,/content/tmp/images/116734115.jpg,<start> A man is chopping beside a stove  <end>
2344,116734115.jpg,/content/tmp/images/116734115.jpg,<start> A man eating in a messy kitchen  <end>
2345,1167662968.jpg,/content/tmp/images/1167662968.jpg,<start> closeup picture of a man with a nose ring and a brown shirt <end>
2346,1167662968.jpg,/content/tmp/images/1167662968.jpg,<start> A teenage boy has a silver ring protruding from his nose  <end>
2347,1167662968.jpg,/content/tmp/images/1167662968.jpg,<start> Young man with a nose ring and a hat  <end>
2348,1167662968.jpg,/content/tmp/images/1167662968.jpg,<start> A man in a red cap with a nose ring  <end>
2349,1167662968.jpg,/content/tmp/images/1167662968.jpg,<start> A guy with a nose piercing  <end>
2350,1167669558.jpg,/content/tmp/images/1167669558.jpg,<start> The man in the yellow t-shirt is pulling a large grin on his face  <end>
2351,1167669558.jpg,/content/tmp/images/1167669558.jpg,<start> a man wearing a yellow shirt with a dramatic look on his face <end>
2352,1167669558.jpg,/content/tmp/images/1167669558.jpg,"<start> There is a man , wearing a yellow shirt , and grimacing  <end>"
2353,1167669558.jpg,/content/tmp/images/1167669558.jpg,<start> This man is smiling very big at the camera  <end>
2354,1167669558.jpg,/content/tmp/images/1167669558.jpg,<start> A man in yellow grimaces  <end>
2355,11678931.jpg,/content/tmp/images/11678931.jpg,<start> A boy with a brown shirt is holding onto a person with a white shirt around a spray of water  <end>
2356,11678931.jpg,/content/tmp/images/11678931.jpg,<start> A group of young people are playing in a fountain of water  <end>
2357,11678931.jpg,/content/tmp/images/11678931.jpg,<start> Friends having fun playing in the water geyser  <end>
2358,11678931.jpg,/content/tmp/images/11678931.jpg,<start> Several people are playing in the fountains  <end>
2359,11678931.jpg,/content/tmp/images/11678931.jpg,<start> People playing in a street fountain  <end>
2360,116862076.jpg,/content/tmp/images/116862076.jpg,<start> Woman with rolled up jeans throwing a frisbee on the beach  <end>
2361,116862076.jpg,/content/tmp/images/116862076.jpg,<start> A woman is throwing a frisbee on the beach  <end>
2362,116862076.jpg,/content/tmp/images/116862076.jpg,<start> A woman on the beach throwing a frisbee  <end>
2363,116862076.jpg,/content/tmp/images/116862076.jpg,<start> A woman throwing a Frisbee on a beach  <end>
2364,116862076.jpg,/content/tmp/images/116862076.jpg,<start> A woman is throwing a frisbee on the beach  <end>
2365,1169307342.jpg,/content/tmp/images/1169307342.jpg,<start> A big brown dog plays with a smaller gray dog on the grass  <end>
2366,1169307342.jpg,/content/tmp/images/1169307342.jpg,<start> The dark brown dog is playing with the light brown dog  <end>
2367,1169307342.jpg,/content/tmp/images/1169307342.jpg,<start> Two dogs running and playing rough in the grass  <end>
2368,1169307342.jpg,/content/tmp/images/1169307342.jpg,<start> Two brown dogs are running through the grass  <end>
2369,1169307342.jpg,/content/tmp/images/1169307342.jpg,<start> Two brown dogs run side by side  <end>
2370,116976749.jpg,/content/tmp/images/116976749.jpg,<start> Metal worker in protective gear and welding face mask works on weld  <end>
2371,116976749.jpg,/content/tmp/images/116976749.jpg,<start> A person wearing something gray while fixing a yellow and gray wall  <end>
2372,116976749.jpg,/content/tmp/images/116976749.jpg,<start> A man with a blowtorch is doing repair work on a wall  <end>
2373,116976749.jpg,/content/tmp/images/116976749.jpg,<start> A guy wearing protective gear is welding a steel beam  <end>
2374,116976749.jpg,/content/tmp/images/116976749.jpg,<start> Man using a sander to remove rust of metal  <end>
